Date,Year,Month,MonthNum,WeekStart,DayOfWeek,IsWeekday,IsPublicHoliday,PublicHolidayName,WorkType,PersonId,PersonName,Role,Level,Practice,HomeLocation,FTE,ProjectCode,ProjectName,AllocationPct,Hours,Notes
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0048,Kris Wilson,Consultant,Senior,PMO,Brisbane,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0049,Morgan Hall,Consultant,Senior,Architecture,Perth,0.8,,,0,0,Leave
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0050,Parker Taylor,Consultant,Lead,Delivery,Melbourne,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0051,Rowan Adams,Project Manager,Lead,Delivery,Brisbane,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0052,Morgan Brown,Project Manager,Associate,Advisory,Adelaide,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0053,Parker Hall,Architect,Senior,Advisory,Perth,0.8,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0054,Jamie Brown,Consultant,Graduate,PMO,Perth,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0055,Riley Scott,Consultant,Senior,PMO,Perth,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0056,Parker Scott,Architect,Senior,Advisory,Adelaide,0.6,PRJ-0028,Atlas Remediation,81,2.71,
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0057,Lee Green,Project Manager,Associate,Advisory,Perth,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0058,Jamie Lee,Consultant,Senior,Delivery,Brisbane,0.8,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0059,Jordan Martin,Project Manager,Senior,PMO,Sydney,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0060,Jamie Walker,Consultant,Lead,PMO,Perth,0.8,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0061,Drew Green,Consultant,Graduate,Advisory,Perth,0.6,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0062,Alex Baker,Project Manager,Graduate,Architecture,Brisbane,0.8,PRJ-0039,Pulse Discovery,81,4.39,
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0063,Lee Green,Consultant,Senior,Delivery,Perth,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0064,Avery Hall,Consultant,Senior,Advisory,Sydney,0.8,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0065,Casey Adams,Consultant,Principal,PMO,Melbourne,0.8,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0066,Casey Young,Project Manager,Associate,Architecture,Sydney,0.8,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0067,Drew Clark,Consultant,Senior,Advisory,Brisbane,1,PRJ-0038,Zephyr Remediation,132,8.36,
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0068,Quinn Nguyen,Consultant,Graduate,Architecture,Sydney,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0069,Sam Nguyen,Architect,Associate,PMO,Adelaide,1,PRJ-0007,Nimbus Discovery,67,4.07,
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0070,Jamie Brown,Consultant,Associate,Delivery,Perth,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0071,Hayden Wilson,Consultant,Principal,PMO,Sydney,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0072,Taylor Baker,Project Manager,Senior,Advisory,Perth,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0073,Jordan Baker,Consultant,Lead,PMO,Brisbane,0.6,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0074,Taylor Baker,Consultant,Senior,Advisory,Brisbane,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0075,Rowan Clark,Project Manager,Senior,Advisory,Melbourne,0.8,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0076,Hayden Young,Consultant,Senior,Architecture,Adelaide,0.6,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0077,Quinn Young,Project Manager,Lead,Architecture,Brisbane,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0078,Jordan Lee,Architect,Associate,Advisory,Adelaide,0.6,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0079,Kris Clark,Project Manager,Principal,Delivery,Perth,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0080,Hayden Lee,Project Manager,Principal,Architecture,Adelaide,1,PRJ-0054,Nimbus Upgrade,115,6.81,
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0081,Rowan Taylor,Project Manager,Lead,Advisory,Adelaide,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0082,Quinn King,Project Manager,Graduate,Architecture,Sydney,0.8,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0083,Jamie Martin,Consultant,Senior,Architecture,Perth,0.6,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0084,Drew Wright,Consultant,Associate,Architecture,Sydney,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0085,Morgan Clark,Project Manager,Senior,Delivery,Sydney,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0086,Quinn Lee,Consultant,Principal,Architecture,Melbourne,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0087,Cameron Johnson,Project Manager,Senior,Delivery,Brisbane,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0088,Sam Green,Project Manager,Principal,Advisory,Melbourne,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0089,Finley Martin,Consultant,Senior,Delivery,Melbourne,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0090,Quinn Jones,Architect,Senior,PMO,Adelaide,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0091,Casey Brown,Architect,Principal,PMO,Sydney,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0092,Skyler Hall,Consultant,Lead,Delivery,Adelaide,0.8,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0093,Parker Young,Project Manager,Senior,Advisory,Brisbane,0.6,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0094,Reese Patel,Consultant,Lead,Delivery,Sydney,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0095,Jordan Wilson,Project Manager,Senior,Delivery,Melbourne,0.8,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0096,Parker Adams,Consultant,Graduate,Architecture,Brisbane,0.8,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0097,Jordan Johnson,Architect,Lead,Delivery,Perth,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0098,Skyler Johnson,Consultant,Principal,Delivery,Melbourne,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0099,Riley Martin,Consultant,Lead,Architecture,Perth,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0100,Parker Martin,Consultant,Principal,Advisory,Perth,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0101,Reese Patel,Architect,Lead,Architecture,Melbourne,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0102,Jamie Baker,Consultant,Graduate,Architecture,Adelaide,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0103,Riley King,Consultant,Senior,Architecture,Sydney,0.6,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0104,Lee King,Architect,Senior,Advisory,Brisbane,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0105,Taylor Wilson,Project Manager,Lead,Architecture,Perth,0.6,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0106,Sam Young,Project Manager,Associate,PMO,Perth,0.6,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0107,Alex Green,Consultant,Graduate,Architecture,Adelaide,0.8,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0108,Parker Patel,Project Manager,Senior,Architecture,Perth,0.8,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0109,Taylor Nguyen,Architect,Senior,Delivery,Sydney,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0110,Skyler Nguyen,Consultant,Associate,PMO,Perth,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0111,Casey King,Architect,Associate,Architecture,Perth,0.8,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0112,Quinn Johnson,Consultant,Associate,Delivery,Adelaide,0.6,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0113,Casey Smith,Project Manager,Lead,Advisory,Brisbane,0.6,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0114,Avery Nguyen,Project Manager,Associate,Advisory,Sydney,0.8,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0115,Skyler King,Project Manager,Senior,Advisory,Perth,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0116,Morgan Johnson,Consultant,Associate,Advisory,Melbourne,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0117,Quinn Walker,Project Manager,Lead,Delivery,Perth,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0118,Casey Scott,Architect,Senior,PMO,Perth,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0119,Rowan Young,Project Manager,Associate,Delivery,Melbourne,0.8,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0120,Avery Clark,Consultant,Senior,PMO,Brisbane,0.6,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0121,Kris Clark,Consultant,Principal,Advisory,Adelaide,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0122,Reese Smith,Project Manager,Lead,Architecture,Sydney,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0123,Lee Jones,Consultant,Lead,PMO,Perth,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0124,Cameron Nguyen,Project Manager,Lead,Architecture,Brisbane,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0125,Lee Brown,Project Manager,Senior,Delivery,Sydney,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0126,Jordan Adams,Architect,Senior,Delivery,Perth,0.6,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0127,Casey Johnson,Consultant,Associate,Architecture,Melbourne,0.8,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0128,Cameron Green,Project Manager,Senior,Architecture,Adelaide,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0129,Lee Lee,Consultant,Senior,Advisory,Perth,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0130,Jamie Walker,Consultant,Senior,Architecture,Melbourne,0.8,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0131,Avery Nguyen,Consultant,Lead,PMO,Adelaide,0.8,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0132,Cameron Johnson,Consultant,Senior,Delivery,Adelaide,1,PRJ-0031,Delta Refresh,52,4.53,
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0133,Casey Jones,Architect,Lead,Architecture,Perth,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0134,Finley Wright,Consultant,Associate,Architecture,Brisbane,0.8,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0135,Riley Taylor,Project Manager,Senior,Architecture,Adelaide,0.6,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0136,Avery Wilson,Project Manager,Lead,Advisory,Brisbane,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0137,Taylor Young,Architect,Associate,Delivery,Perth,0.6,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0138,Hayden Smith,Consultant,Graduate,PMO,Perth,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0139,Avery Baker,Project Manager,Lead,Architecture,Melbourne,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0140,Quinn Nguyen,Consultant,Principal,Architecture,Adelaide,1,PRJ-0021,Spark Refresh,122,7.41,
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0141,Jordan Young,Architect,Senior,Advisory,Melbourne,1,PRJ-0030,Nimbus Implementation,57,2.7,
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0142,Sam Patel,Project Manager,Senior,PMO,Sydney,0.6,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0143,Casey Walker,Consultant,Lead,Advisory,Adelaide,1,PRJ-0046,Zephyr Refresh,80,3.98,
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0144,Lee Jones,Architect,Senior,Architecture,Melbourne,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0145,Morgan Young,Project Manager,Associate,Architecture,Melbourne,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0146,Skyler Wright,Project Manager,Associate,PMO,Perth,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0147,Morgan Adams,Architect,Graduate,Architecture,Sydney,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0148,Finley Taylor,Project Manager,Lead,Delivery,Adelaide,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0149,Jamie Clark,Consultant,Lead,PMO,Brisbane,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0150,Casey Green,Project Manager,Associate,PMO,Sydney,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0151,Hayden Johnson,Consultant,Graduate,Architecture,Melbourne,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0152,Lee Scott,Project Manager,Graduate,Advisory,Brisbane,0.6,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0153,Finley Jones,Consultant,Associate,PMO,Adelaide,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0154,Parker Nguyen,Project Manager,Senior,Advisory,Perth,1,PRJ-0054,Nimbus Upgrade,107,7.08,
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0155,Quinn Young,Project Manager,Associate,Delivery,Melbourne,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0156,Avery Adams,Consultant,Senior,Architecture,Perth,0.6,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0157,Rowan Martin,Consultant,Senior,PMO,Melbourne,0.6,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0158,Morgan Hall,Consultant,Associate,Architecture,Perth,0.8,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0159,Lee Jones,Project Manager,Senior,Architecture,Brisbane,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0160,Quinn Smith,Project Manager,Associate,Advisory,Melbourne,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0161,Casey Green,Project Manager,Principal,Architecture,Melbourne,0.8,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0162,Hayden Hall,Architect,Lead,Architecture,Adelaide,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0163,Hayden Jones,Consultant,Associate,Advisory,Sydney,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0164,Hayden Green,Project Manager,Lead,Delivery,Perth,0.6,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0165,Reese Adams,Consultant,Senior,Architecture,Melbourne,1,PRJ-0048,Orion Discovery,117,5.95,
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0166,Avery Martin,Architect,Senior,Delivery,Sydney,0.6,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0167,Kris Smith,Project Manager,Lead,PMO,Melbourne,0.6,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0168,Morgan Walker,Project Manager,Senior,Architecture,Brisbane,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0169,Finley Adams,Project Manager,Graduate,Delivery,Adelaide,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0170,Jordan Lee,Project Manager,Senior,Advisory,Perth,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0171,Morgan Scott,Project Manager,Senior,Architecture,Adelaide,0.8,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0172,Rowan Martin,Project Manager,Senior,PMO,Melbourne,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0173,Cameron Taylor,Consultant,Lead,Architecture,Brisbane,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0174,Alex King,Consultant,Associate,Advisory,Adelaide,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0175,Rowan Green,Architect,Lead,PMO,Perth,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0176,Lee Nguyen,Consultant,Graduate,Architecture,Adelaide,0.8,PRJ-0043,Delta Migration,122,6.13,
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0177,Finley Walker,Consultant,Senior,PMO,Perth,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0178,Drew Wilson,Architect,Senior,Architecture,Melbourne,0.8,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0179,Taylor Johnson,Project Manager,Senior,PMO,Perth,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0180,Drew Johnson,Project Manager,Associate,PMO,Adelaide,0.6,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0181,Morgan Wright,Project Manager,Principal,Delivery,Sydney,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0182,Casey Lee,Project Manager,Senior,PMO,Sydney,0.8,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0183,Parker Baker,Consultant,Senior,Architecture,Brisbane,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0184,Parker Smith,Consultant,Lead,Architecture,Adelaide,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0185,Hayden Scott,Project Manager,Senior,PMO,Melbourne,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0186,Cameron Smith,Consultant,Principal,PMO,Adelaide,0.6,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0187,Rowan Walker,Consultant,Senior,PMO,Perth,0.6,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0188,Morgan Clark,Consultant,Senior,PMO,Perth,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0189,Drew Smith,Consultant,Associate,Delivery,Perth,0.8,PRJ-0053,Orion Refresh,60,3.9,
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0190,Rowan Scott,Consultant,Senior,Architecture,Perth,0.8,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0191,Drew Adams,Project Manager,Lead,Architecture,Melbourne,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0192,Taylor Green,Consultant,Associate,Delivery,Brisbane,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0193,Finley Brown,Architect,Senior,Advisory,Sydney,0.6,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0194,Jordan Martin,Consultant,Lead,Architecture,Sydney,0.6,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0195,Jordan Hall,Consultant,Graduate,Architecture,Sydney,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0196,Drew King,Project Manager,Principal,Delivery,Melbourne,1,,,0,0,Unassigned/Bench
2026-01-10,2026,Jan,1,2026-01-05,Sat,FALSE,FALSE,,Actual,P0197,Taylor Scott,Consultant,Lead,PMO,Brisbane,0.6,,,0,0,Unassigned/Bench
